id;nome;anno_nascita;source_file;data_creazione;fonte
1016;Nome Autore 1016;2015;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1017;Nome Autore 1017;1974;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1018;Nome Autore 1018;1931;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1019;Nome Autore 1019;1926;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1020;Nome Autore 1020;1911;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1021;Nome Autore 1021;1903;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1022;Nome Autore 1022;1951;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1023;Nome Autore 1023;2003;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1024;Nome Autore 1024;1930;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1025;Nome Autore 1025;1953;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1026;Nome Autore 1026;1968;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1027;Nome Autore 1027;2019;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1028;Nome Autore 1028;1968;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1029;Nome Autore 1029;1923;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1030;Nome Autore 1030;1997;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1031;Nome Autore 1031;1954;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1032;Nome Autore 1032;1988;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1033;Nome Autore 1033;1927;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1034;Nome Autore 1034;1921;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1035;Nome Autore 1035;1907;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1036;Nome Autore 1036;1966;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1037;Nome Autore 1037;2005;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1038;Nome Autore 1038;2009;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1039;Nome Autore 1039;1965;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1040;Nome Autore 1040;1949;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1041;Nome Autore 1041;1919;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1042;Nome Autore 1042;1910;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1043;Nome Autore 1043;1990;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1044;Nome Autore 1044;2000;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1045;Nome Autore 1045;1962;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1046;Nome Autore 1046;1956;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1047;Nome Autore 1047;1992;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1048;Nome Autore 1048;1981;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1049;Nome Autore 1049;1971;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1050;Nome Autore 1050;1962;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1051;Nome Autore 1051;1995;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1052;Nome Autore 1052;1992;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1053;Nome Autore 1053;1904;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1054;Nome Autore 1054;1979;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1055;Nome Autore 1055;1966;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1056;Nome Autore 1056;1901;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1057;Nome Autore 1057;1949;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1058;Nome Autore 1058;1924;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1059;Nome Autore 1059;1987;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1060;Nome Autore 1060;1951;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1061;Nome Autore 1061;1993;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1062;Nome Autore 1062;1943;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1063;Nome Autore 1063;1987;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1064;Nome Autore 1064;1962;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1065;Nome Autore 1065;1943;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1066;Nome Autore 1066;1989;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1067;Nome Autore 1067;1921;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1068;Nome Autore 1068;2013;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1069;Nome Autore 1069;1976;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1070;Nome Autore 1070;1970;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1071;Nome Autore 1071;1910;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1072;Nome Autore 1072;1935;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1073;Nome Autore 1073;1900;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1074;Nome Autore 1074;1911;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1075;Nome Autore 1075;1971;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1076;Nome Autore 1076;1931;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1077;Nome Autore 1077;1933;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1078;Nome Autore 1078;1954;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1079;Nome Autore 1079;1944;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1080;Nome Autore 1080;1921;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1081;Nome Autore 1081;1973;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1082;Nome Autore 1082;1997;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1083;Nome Autore 1083;1989;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1084;Nome Autore 1084;1973;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1085;Nome Autore 1085;1908;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1086;Nome Autore 1086;1925;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1087;Nome Autore 1087;1966;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1088;Nome Autore 1088;1983;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1089;Nome Autore 1089;1906;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1090;Nome Autore 1090;1967;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1091;Nome Autore 1091;1948;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1092;Nome Autore 1092;2016;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1093;Nome Autore 1093;1939;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1094;Nome Autore 1094;1959;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1095;Nome Autore 1095;1970;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1096;Nome Autore 1096;1954;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1097;Nome Autore 1097;1965;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1098;Nome Autore 1098;1932;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1099;Nome Autore 1099;1987;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1100;Nome Autore 1100;2001;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1101;Nome Autore 1101;1977;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1102;Nome Autore 1102;1919;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1103;Nome Autore 1103;1924;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1104;Nome Autore 1104;1911;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1105;Nome Autore 1105;1941;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1106;Nome Autore 1106;1997;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1107;Nome Autore 1107;1901;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1108;Nome Autore 1108;1932;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1109;Nome Autore 1109;2015;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1110;Nome Autore 1110;1947;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1111;Nome Autore 1111;2017;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1112;Nome Autore 1112;1917;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1113;Nome Autore 1113;1955;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1114;Nome Autore 1114;1966;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1115;Nome Autore 1115;1996;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1116;Nome Autore 1116;1969;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1117;Nome Autore 1117;1989;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1118;Nome Autore 1118;2019;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1119;Nome Autore 1119;1925;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1120;Nome Autore 1120;1969;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1121;Nome Autore 1121;1947;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1122;Nome Autore 1122;1946;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1123;Nome Autore 1123;1968;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1124;Nome Autore 1124;1906;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1125;Nome Autore 1125;1970;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1126;Nome Autore 1126;1957;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1127;Nome Autore 1127;1959;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1128;Nome Autore 1128;2003;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1129;Nome Autore 1129;1923;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1130;Nome Autore 1130;1986;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1131;Nome Autore 1131;1900;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1132;Nome Autore 1132;2010;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1133;Nome Autore 1133;1995;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1134;Nome Autore 1134;1946;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1135;Nome Autore 1135;2018;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1136;Nome Autore 1136;1954;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1137;Nome Autore 1137;1976;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1138;Nome Autore 1138;1909;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
1139;Nome Autore 1139;2017;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
