id;nome;anno_nascita;source_file;data_creazione;fonte
250;Nome Autore 250;2005;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
251;Nome Autore 251;1949;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
252;Nome Autore 252;1988;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
253;Nome Autore 253;1921;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
254;Nome Autore 254;2012;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
255;Nome Autore 255;1923;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
256;Nome Autore 256;1966;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
257;Nome Autore 257;1914;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
258;Nome Autore 258;1991;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
259;Nome Autore 259;1945;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
260;Nome Autore 260;1970;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
261;Nome Autore 261;1950;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
262;Nome Autore 262;1954;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
263;Nome Autore 263;1956;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
264;Nome Autore 264;1937;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
265;Nome Autore 265;1914;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
266;Nome Autore 266;2016;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
267;Nome Autore 267;1930;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
268;Nome Autore 268;1994;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
269;Nome Autore 269;2010;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
270;Nome Autore 270;1923;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
271;Nome Autore 271;1927;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
272;Nome Autore 272;1910;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
273;Nome Autore 273;2018;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
274;Nome Autore 274;2017;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
275;Nome Autore 275;1945;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
276;Nome Autore 276;1967;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
277;Nome Autore 277;1949;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
278;Nome Autore 278;1957;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
279;Nome Autore 279;1960;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
280;Nome Autore 280;1962;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
281;Nome Autore 281;1977;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
282;Nome Autore 282;1992;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
283;Nome Autore 283;1923;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
284;Nome Autore 284;1973;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
285;Nome Autore 285;1957;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
286;Nome Autore 286;1971;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
287;Nome Autore 287;1929;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
288;Nome Autore 288;1975;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
289;Nome Autore 289;1998;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
290;Nome Autore 290;1982;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
291;Nome Autore 291;1930;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
292;Nome Autore 292;1912;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
293;Nome Autore 293;1922;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
294;Nome Autore 294;1995;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
295;Nome Autore 295;1974;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
296;Nome Autore 296;1988;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
297;Nome Autore 297;1907;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
298;Nome Autore 298;1943;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
299;Nome Autore 299;1966;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
300;Nome Autore 300;1952;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
301;Nome Autore 301;1983;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
302;Nome Autore 302;1929;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
303;Nome Autore 303;1976;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
304;Nome Autore 304;2001;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
305;Nome Autore 305;1907;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
306;Nome Autore 306;1948;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
307;Nome Autore 307;1940;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
308;Nome Autore 308;1995;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
309;Nome Autore 309;2019;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
310;Nome Autore 310;1955;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
311;Nome Autore 311;1978;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
312;Nome Autore 312;1971;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
313;Nome Autore 313;1962;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
314;Nome Autore 314;1927;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
315;Nome Autore 315;1929;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
316;Nome Autore 316;1945;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
317;Nome Autore 317;1991;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
318;Nome Autore 318;1956;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
319;Nome Autore 319;2018;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
320;Nome Autore 320;1958;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
321;Nome Autore 321;1910;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
322;Nome Autore 322;1913;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
323;Nome Autore 323;1962;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
324;Nome Autore 324;1993;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
325;Nome Autore 325;1908;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
326;Nome Autore 326;1998;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
327;Nome Autore 327;1943;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
328;Nome Autore 328;1985;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
329;Nome Autore 329;1945;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
330;Nome Autore 330;1922;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
331;Nome Autore 331;1952;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
332;Nome Autore 332;1989;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
333;Nome Autore 333;1988;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
334;Nome Autore 334;1995;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
335;Nome Autore 335;1926;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
336;Nome Autore 336;1910;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
337;Nome Autore 337;1950;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
338;Nome Autore 338;2013;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
339;Nome Autore 339;2018;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
340;Nome Autore 340;2009;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
341;Nome Autore 341;1953;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
342;Nome Autore 342;2012;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
343;Nome Autore 343;2019;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
344;Nome Autore 344;2018;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
345;Nome Autore 345;1975;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
346;Nome Autore 346;1990;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
347;Nome Autore 347;1961;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
348;Nome Autore 348;1927;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
349;Nome Autore 349;1906;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
350;Nome Autore 350;1950;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
351;Nome Autore 351;1965;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
352;Nome Autore 352;2005;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
353;Nome Autore 353;1981;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
354;Nome Autore 354;1935;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
355;Nome Autore 355;1999;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
356;Nome Autore 356;1931;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
357;Nome Autore 357;1955;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
358;Nome Autore 358;1993;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
359;Nome Autore 359;1956;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
360;Nome Autore 360;1925;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
361;Nome Autore 361;1935;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
362;Nome Autore 362;1900;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
363;Nome Autore 363;1986;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
364;Nome Autore 364;1918;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
365;Nome Autore 365;1971;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
366;Nome Autore 366;2006;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
367;Nome Autore 367;1973;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
368;Nome Autore 368;1985;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
369;Nome Autore 369;1923;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
370;Nome Autore 370;1993;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
371;Nome Autore 371;1929;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
372;Nome Autore 372;1929;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
373;Nome Autore 373;1903;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
374;Nome Autore 374;2016;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
375;Nome Autore 375;1939;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
376;Nome Autore 376;1957;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/autori/test/processed/raw_autori_10000.csv;2022-10-26T10:25:42.000+02:00;test
